county_type,County,year,annual_mean_all,State,State_Name,total_pop,pop_density,housing_density,hh_income,land_use,EPA_region,native_prop,popd_q,hhinc_q
0,01003,2001,10.552586,1,AL,182265,114.6,65.5,50147,4,4,0.006671604531862947,"(91.9,160]","(4.72e+04,5.09e+04]"
0,01003,2002,10.232743,1,AL,182265,114.6,65.5,50147,4,4,0.006671604531862947,"(91.9,160]","(4.72e+04,5.09e+04]"
0,01003,2003,12.169298,1,AL,182265,114.6,65.5,50147,4,4,0.006671604531862947,"(91.9,160]","(4.72e+04,5.09e+04]"
0,01003,2004,11.217592999999999,1,AL,182265,114.6,65.5,50147,4,4,0.006671604531862947,"(91.9,160]","(4.72e+04,5.09e+04]"
0,01003,2005,11.58,1,AL,182265,114.6,65.5,50147,4,4,0.006671604531862947,"(91.9,160]","(4.72e+04,5.09e+04]"
0,01003,2006,11.340777,1,AL,182265,114.6,65.5,50147,4,4,0.006671604531862947,"(91.9,160]","(4.72e+04,5.09e+04]"
0,01003,2007,10.441818,1,AL,182265,114.6,65.5,50147,4,4,0.006671604531862947,"(91.9,160]","(4.72e+04,5.09e+04]"
0,01003,2010,10.238525,1,AL,182265,114.6,65.5,50147,4,4,0.006671604531862947,"(91.9,160]","(4.72e+04,5.09e+04]"
0,01003,2011,9.953913,1,AL,182265,114.6,65.5,50147,4,4,0.006671604531862947,"(91.9,160]","(4.72e+04,5.09e+04]"
0,01003,2012,9.200826,1,AL,182265,114.6,65.5,50147,4,4,0.006671604531862947,"(91.9,160]","(4.72e+04,5.09e+04]"
0,01003,2013,8.383784,1,AL,182265,114.6,65.5,50147,4,4,0.006671604531862947,"(91.9,160]","(4.72e+04,5.09e+04]"
0,01003,2014,8.906838,1,AL,182265,114.6,65.5,50147,4,4,0.006671604531862947,"(91.9,160]","(4.72e+04,5.09e+04]"
0,01003,2015,8.631579,1,AL,182265,114.6,65.5,50147,4,4,0.006671604531862947,"(91.9,160]","(4.72e+04,5.09e+04]"
0,01003,2016,7.226445999999999,1,AL,182265,114.6,65.5,50147,4,4,0.006671604531862947,"(91.9,160]","(4.72e+04,5.09e+04]"
0,01003,2017,7.391818,1,AL,182265,114.6,65.5,50147,4,4,0.006671604531862947,"(91.9,160]","(4.72e+04,5.09e+04]"
0,01003,2018,7.158879,1,AL,182265,114.6,65.5,50147,4,4,0.006671604531862947,"(91.9,160]","(4.72e+04,5.09e+04]"
0,01027,2000,16.127619,1,AL,13932,23.1,11.2,35595,6,4,0.003947746195808211,"(22.4,32.7]","(3.21e+04,3.56e+04]"
0,01027,2001,12.808107999999999,1,AL,13932,23.1,11.2,35595,6,4,0.003947746195808211,"(22.4,32.7]","(3.21e+04,3.56e+04]"
0,01027,2002,13.199152999999999,1,AL,13932,23.1,11.2,35595,6,4,0.003947746195808211,"(22.4,32.7]","(3.21e+04,3.56e+04]"
0,01027,2003,13.488287999999999,1,AL,13932,23.1,11.2,35595,6,4,0.003947746195808211,"(22.4,32.7]","(3.21e+04,3.56e+04]"
0,01027,2004,13.015789,1,AL,13932,23.1,11.2,35595,6,4,0.003947746195808211,"(22.4,32.7]","(3.21e+04,3.56e+04]"
0,01027,2005,13.473333,1,AL,13932,23.1,11.2,35595,6,4,0.003947746195808211,"(22.4,32.7]","(3.21e+04,3.56e+04]"
0,01027,2006,13.012397,1,AL,13932,23.1,11.2,35595,6,4,0.003947746195808211,"(22.4,32.7]","(3.21e+04,3.56e+04]"
0,01027,2007,12.858474999999999,1,AL,13932,23.1,11.2,35595,6,4,0.003947746195808211,"(22.4,32.7]","(3.21e+04,3.56e+04]"
0,01027,2008,10.8,1,AL,13932,23.1,11.2,35595,6,4,0.003947746195808211,"(22.4,32.7]","(3.21e+04,3.56e+04]"
0,01027,2009,9.132773,1,AL,13932,23.1,11.2,35595,6,4,0.003947746195808211,"(22.4,32.7]","(3.21e+04,3.56e+04]"
0,01027,2010,10.536283,1,AL,13932,23.1,11.2,35595,6,4,0.003947746195808211,"(22.4,32.7]","(3.21e+04,3.56e+04]"
0,01027,2011,10.60339,1,AL,13932,23.1,11.2,35595,6,4,0.003947746195808211,"(22.4,32.7]","(3.21e+04,3.56e+04]"
0,01027,2012,8.887603,1,AL,13932,23.1,11.2,35595,6,4,0.003947746195808211,"(22.4,32.7]","(3.21e+04,3.56e+04]"
0,01027,2013,8.045762999999999,1,AL,13932,23.1,11.2,35595,6,4,0.003947746195808211,"(22.4,32.7]","(3.21e+04,3.56e+04]"
0,01027,2014,8.903509,1,AL,13932,23.1,11.2,35595,6,4,0.003947746195808211,"(22.4,32.7]","(3.21e+04,3.56e+04]"
0,01027,2015,8.254464,1,AL,13932,23.1,11.2,35595,6,4,0.003947746195808211,"(22.4,32.7]","(3.21e+04,3.56e+04]"
0,01027,2016,7.363792999999999,1,AL,13932,23.1,11.2,35595,6,4,0.003947746195808211,"(22.4,32.7]","(3.21e+04,3.56e+04]"
0,01027,2017,7.9067799999999995,1,AL,13932,23.1,11.2,35595,6,4,0.003947746195808211,"(22.4,32.7]","(3.21e+04,3.56e+04]"
0,01027,2018,7.011818,1,AL,13932,23.1,11.2,35595,6,4,0.003947746195808211,"(22.4,32.7]","(3.21e+04,3.56e+04]"
0,01033,2000,15.616038,1,AL,54428,91.8,43.5,39610,4,4,0.004905563313000662,"(63,91.9]","(3.8e+04,4.03e+04]"
0,01033,2001,12.668000000000001,1,AL,54428,91.8,43.5,39610,4,4,0.004905563313000662,"(63,91.9]","(3.8e+04,4.03e+04]"
0,01033,2002,12.552083,1,AL,54428,91.8,43.5,39610,4,4,0.004905563313000662,"(63,91.9]","(3.8e+04,4.03e+04]"
0,01033,2003,12.837069,1,AL,54428,91.8,43.5,39610,4,4,0.004905563313000662,"(63,91.9]","(3.8e+04,4.03e+04]"
0,01033,2004,11.812280999999999,1,AL,54428,91.8,43.5,39610,4,4,0.004905563313000662,"(63,91.9]","(3.8e+04,4.03e+04]"
0,01033,2005,13.28547,1,AL,54428,91.8,43.5,39610,4,4,0.004905563313000662,"(63,91.9]","(3.8e+04,4.03e+04]"
0,01033,2006,12.611666999999999,1,AL,54428,91.8,43.5,39610,4,4,0.004905563313000662,"(63,91.9]","(3.8e+04,4.03e+04]"
0,01033,2007,12.870536,1,AL,54428,91.8,43.5,39610,4,4,0.004905563313000662,"(63,91.9]","(3.8e+04,4.03e+04]"
0,01033,2008,11.212174,1,AL,54428,91.8,43.5,39610,4,4,0.004905563313000662,"(63,91.9]","(3.8e+04,4.03e+04]"
0,01033,2009,9.387618999999999,1,AL,54428,91.8,43.5,39610,4,4,0.004905563313000662,"(63,91.9]","(3.8e+04,4.03e+04]"
0,01033,2010,10.546956999999999,1,AL,54428,91.8,43.5,39610,4,4,0.004905563313000662,"(63,91.9]","(3.8e+04,4.03e+04]"
0,01033,2011,10.324347999999999,1,AL,54428,91.8,43.5,39610,4,4,0.004905563313000662,"(63,91.9]","(3.8e+04,4.03e+04]"
0,01033,2012,8.817355,1,AL,54428,91.8,43.5,39610,4,4,0.004905563313000662,"(63,91.9]","(3.8e+04,4.03e+04]"
0,01033,2013,8.6175,1,AL,54428,91.8,43.5,39610,4,4,0.004905563313000662,"(63,91.9]","(3.8e+04,4.03e+04]"
0,01033,2014,9.290517,1,AL,54428,91.8,43.5,39610,4,4,0.004905563313000662,"(63,91.9]","(3.8e+04,4.03e+04]"
0,01033,2015,8.731667,1,AL,54428,91.8,43.5,39610,4,4,0.004905563313000662,"(63,91.9]","(3.8e+04,4.03e+04]"
0,01033,2016,7.492241,1,AL,54428,91.8,43.5,39610,4,4,0.004905563313000662,"(63,91.9]","(3.8e+04,4.03e+04]"
0,01033,2017,7.382352999999999,1,AL,54428,91.8,43.5,39610,4,4,0.004905563313000662,"(63,91.9]","(3.8e+04,4.03e+04]"
0,01033,2018,7.53719,1,AL,54428,91.8,43.5,39610,4,4,0.004905563313000662,"(63,91.9]","(3.8e+04,4.03e+04]"
0,01049,2000,17.691489,1,AL,71109,91.5,40,35065,6,4,0.013626967050584315,"(63,91.9]","(3.21e+04,3.56e+04]"
0,01049,2001,14.241964,1,AL,71109,91.5,40,35065,6,4,0.013626967050584315,"(63,91.9]","(3.21e+04,3.56e+04]"
0,01049,2002,14.603738,1,AL,71109,91.5,40,35065,6,4,0.013626967050584315,"(63,91.9]","(3.21e+04,3.56e+04]"
0,01049,2003,14.904347999999999,1,AL,71109,91.5,40,35065,6,4,0.013626967050584315,"(63,91.9]","(3.21e+04,3.56e+04]"
0,01049,2004,14.159459,1,AL,71109,91.5,40,35065,6,4,0.013626967050584315,"(63,91.9]","(3.21e+04,3.56e+04]"
0,01049,2005,14.195651999999999,1,AL,71109,91.5,40,35065,6,4,0.013626967050584315,"(63,91.9]","(3.21e+04,3.56e+04]"
0,01049,2006,13.6,1,AL,71109,91.5,40,35065,6,4,0.013626967050584315,"(63,91.9]","(3.21e+04,3.56e+04]"
0,01049,2007,13.695283,1,AL,71109,91.5,40,35065,6,4,0.013626967050584315,"(63,91.9]","(3.21e+04,3.56e+04]"
0,01049,2008,11.659091,1,AL,71109,91.5,40,35065,6,4,0.013626967050584315,"(63,91.9]","(3.21e+04,3.56e+04]"
0,01049,2009,9.67619,1,AL,71109,91.5,40,35065,6,4,0.013626967050584315,"(63,91.9]","(3.21e+04,3.56e+04]"
0,01049,2010,11.498058,1,AL,71109,91.5,40,35065,6,4,0.013626967050584315,"(63,91.9]","(3.21e+04,3.56e+04]"
0,01049,2011,11.185046999999999,1,AL,71109,91.5,40,35065,6,4,0.013626967050584315,"(63,91.9]","(3.21e+04,3.56e+04]"
0,01049,2012,9.274106999999999,1,AL,71109,91.5,40,35065,6,4,0.013626967050584315,"(63,91.9]","(3.21e+04,3.56e+04]"
0,01049,2013,8.991736,1,AL,71109,91.5,40,35065,6,4,0.013626967050584315,"(63,91.9]","(3.21e+04,3.56e+04]"
0,01049,2014,9.600916999999999,1,AL,71109,91.5,40,35065,6,4,0.013626967050584315,"(63,91.9]","(3.21e+04,3.56e+04]"
0,01049,2015,9.085714,1,AL,71109,91.5,40,35065,6,4,0.013626967050584315,"(63,91.9]","(3.21e+04,3.56e+04]"
0,01049,2016,7.69569,1,AL,71109,91.5,40,35065,6,4,0.013626967050584315,"(63,91.9]","(3.21e+04,3.56e+04]"
0,01049,2017,8.006086999999999,1,AL,71109,91.5,40,35065,6,4,0.013626967050584315,"(63,91.9]","(3.21e+04,3.56e+04]"
0,01049,2018,7.059648999999999,1,AL,71109,91.5,40,35065,6,4,0.013626967050584315,"(63,91.9]","(3.21e+04,3.56e+04]"
0,01053,2000,16.850435,1,AL,38319,40.5,17.4,31927,6,4,0.03361256817766643,"(32.7,45.6]","[1.94e+04,3.21e+04]"
0,01053,2001,12.419091,1,AL,38319,40.5,17.4,31927,6,4,0.03361256817766643,"(32.7,45.6]","[1.94e+04,3.21e+04]"
0,01053,2002,11.913675,1,AL,38319,40.5,17.4,31927,6,4,0.03361256817766643,"(32.7,45.6]","[1.94e+04,3.21e+04]"
0,01053,2003,12.726666999999999,1,AL,38319,40.5,17.4,31927,6,4,0.03361256817766643,"(32.7,45.6]","[1.94e+04,3.21e+04]"
0,01053,2004,12.568182,1,AL,38319,40.5,17.4,31927,6,4,0.03361256817766643,"(32.7,45.6]","[1.94e+04,3.21e+04]"
0,01053,2005,13.535185,1,AL,38319,40.5,17.4,31927,6,4,0.03361256817766643,"(32.7,45.6]","[1.94e+04,3.21e+04]"
0,01053,2006,13.131404999999999,1,AL,38319,40.5,17.4,31927,6,4,0.03361256817766643,"(32.7,45.6]","[1.94e+04,3.21e+04]"
0,01053,2007,12.715385,1,AL,38319,40.5,17.4,31927,6,4,0.03361256817766643,"(32.7,45.6]","[1.94e+04,3.21e+04]"
0,01055,2001,16.396808999999998,1,AL,104430,195.2,88.7,36422,4,4,0.004289954993775735,"(160,383]","(3.56e+04,3.8e+04]"
0,01055,2002,14.942056,1,AL,104430,195.2,88.7,36422,4,4,0.004289954993775735,"(160,383]","(3.56e+04,3.8e+04]"
0,01055,2003,14.249564999999999,1,AL,104430,195.2,88.7,36422,4,4,0.004289954993775735,"(160,383]","(3.56e+04,3.8e+04]"
0,01055,2004,14.379309999999998,1,AL,104430,195.2,88.7,36422,4,4,0.004289954993775735,"(160,383]","(3.56e+04,3.8e+04]"
0,01055,2005,15.513043,1,AL,104430,195.2,88.7,36422,4,4,0.004289954993775735,"(160,383]","(3.56e+04,3.8e+04]"
0,01055,2006,14.513793,1,AL,104430,195.2,88.7,36422,4,4,0.004289954993775735,"(160,383]","(3.56e+04,3.8e+04]"
0,01055,2008,12.375394,1,AL,104430,195.2,88.7,36422,4,4,0.004289954993775735,"(160,383]","(3.56e+04,3.8e+04]"
0,01055,2009,10.200000000000001,1,AL,104430,195.2,88.7,36422,4,4,0.004289954993775735,"(160,383]","(3.56e+04,3.8e+04]"
0,01055,2010,11.779339,1,AL,104430,195.2,88.7,36422,4,4,0.004289954993775735,"(160,383]","(3.56e+04,3.8e+04]"
0,01055,2011,11.423684,1,AL,104430,195.2,88.7,36422,4,4,0.004289954993775735,"(160,383]","(3.56e+04,3.8e+04]"
0,01055,2012,9.626496,1,AL,104430,195.2,88.7,36422,4,4,0.004289954993775735,"(160,383]","(3.56e+04,3.8e+04]"
0,01055,2013,9.230328,1,AL,104430,195.2,88.7,36422,4,4,0.004289954993775735,"(160,383]","(3.56e+04,3.8e+04]"
0,01055,2014,9.335238,1,AL,104430,195.2,88.7,36422,4,4,0.004289954993775735,"(160,383]","(3.56e+04,3.8e+04]"
0,01055,2015,9.109821,1,AL,104430,195.2,88.7,36422,4,4,0.004289954993775735,"(160,383]","(3.56e+04,3.8e+04]"
0,01055,2016,8.195575,1,AL,104430,195.2,88.7,36422,4,4,0.004289954993775735,"(160,383]","(3.56e+04,3.8e+04]"
0,01055,2017,8.849558,1,AL,104430,195.2,88.7,36422,4,4,0.004289954993775735,"(160,383]","(3.56e+04,3.8e+04]"
0,01055,2018,7.738792999999999,1,AL,104430,195.2,88.7,36422,4,4,0.004289954993775735,"(160,383]","(3.56e+04,3.8e+04]"
0,01069,2000,15.679787,1,AL,101547,175.1,78.2,41022,4,4,0.004392054910534038,"(160,383]","(4.03e+04,4.24e+04]"
0,01069,2001,13.969444,1,AL,101547,175.1,78.2,41022,4,4,0.004392054910534038,"(160,383]","(4.03e+04,4.24e+04]"
0,01069,2002,13.057692,1,AL,101547,175.1,78.2,41022,4,4,0.004392054910534038,"(160,383]","(4.03e+04,4.24e+04]"
0,01069,2005,13.200892999999999,1,AL,101547,175.1,78.2,41022,4,4,0.004392054910534038,"(160,383]","(4.03e+04,4.24e+04]"
0,01069,2006,12.940336,1,AL,101547,175.1,78.2,41022,4,4,0.004392054910534038,"(160,383]","(4.03e+04,4.24e+04]"
0,01069,2007,12.148624,1,AL,101547,175.1,78.2,41022,4,4,0.004392054910534038,"(160,383]","(4.03e+04,4.24e+04]"
0,01069,2008,10.508849999999999,1,AL,101547,175.1,78.2,41022,4,4,0.004392054910534038,"(160,383]","(4.03e+04,4.24e+04]"
0,01069,2009,9.491228,1,AL,101547,175.1,78.2,41022,4,4,0.004392054910534038,"(160,383]","(4.03e+04,4.24e+04]"
0,01069,2010,10.271716999999999,1,AL,101547,175.1,78.2,41022,4,4,0.004392054910534038,"(160,383]","(4.03e+04,4.24e+04]"
0,01069,2011,10.193102999999999,1,AL,101547,175.1,78.2,41022,4,4,0.004392054910534038,"(160,383]","(4.03e+04,4.24e+04]"
0,01069,2012,8.797500000000001,1,AL,101547,175.1,78.2,41022,4,4,0.004392054910534038,"(160,383]","(4.03e+04,4.24e+04]"
0,01069,2013,8.27,1,AL,101547,175.1,78.2,41022,4,4,0.004392054910534038,"(160,383]","(4.03e+04,4.24e+04]"
0,01069,2014,8.702703,1,AL,101547,175.1,78.2,41022,4,4,0.004392054910534038,"(160,383]","(4.03e+04,4.24e+04]"
0,01069,2015,7.310744,1,AL,101547,175.1,78.2,41022,4,4,0.004392054910534038,"(160,383]","(4.03e+04,4.24e+04]"
0,01069,2016,7.061538,1,AL,101547,175.1,78.2,41022,4,4,0.004392054910534038,"(160,383]","(4.03e+04,4.24e+04]"
0,01069,2017,8.609321999999999,1,AL,101547,175.1,78.2,41022,4,4,0.004392054910534038,"(160,383]","(4.03e+04,4.24e+04]"
0,01069,2018,7.642105,1,AL,101547,175.1,78.2,41022,4,4,0.004392054910534038,"(160,383]","(4.03e+04,4.24e+04]"
0,01073,2000,18.34643657142857,1,AL,658466(r38264),592.5,270.5,45244,1,4,0.002642505459659269,"(383,6.95e+04]","(4.45e+04,4.72e+04]"
0,01073,2001,15.690858714285714,1,AL,658466(r38264),592.5,270.5,45244,1,4,0.002642505459659269,"(383,6.95e+04]","(4.45e+04,4.72e+04]"
0,01073,2002,14.66287957142857,1,AL,658466(r38264),592.5,270.5,45244,1,4,0.002642505459659269,"(383,6.95e+04]","(4.45e+04,4.72e+04]"
0,01073,2003,14.355931714285715,1,AL,658466(r38264),592.5,270.5,45244,1,4,0.002642505459659269,"(383,6.95e+04]","(4.45e+04,4.72e+04]"
0,01073,2004,14.61254425,1,AL,658466(r38264),592.5,270.5,45244,1,4,0.002642505459659269,"(383,6.95e+04]","(4.45e+04,4.72e+04]"
0,01073,2005,16.679586925303454,1,AL,658466(r38264),592.5,270.5,45244,1,4,0.002642505459659269,"(383,6.95e+04]","(4.45e+04,4.72e+04]"
0,01073,2006,15.798067453941119,1,AL,658466(r38264),592.5,270.5,45244,1,4,0.002642505459659269,"(383,6.95e+04]","(4.45e+04,4.72e+04]"
0,01073,2007,15.230503209150324,1,AL,658466(r38264),592.5,270.5,45244,1,4,0.002642505459659269,"(383,6.95e+04]","(4.45e+04,4.72e+04]"
0,01073,2008,12.988407436137072,1,AL,658466(r38264),592.5,270.5,45244,1,4,0.002642505459659269,"(383,6.95e+04]","(4.45e+04,4.72e+04]"
0,01073,2009,10.46920065337132,1,AL,658466(r38264),592.5,270.5,45244,1,4,0.002642505459659269,"(383,6.95e+04]","(4.45e+04,4.72e+04]"
0,01073,2010,11.836637270531401,1,AL,658466(r38264),592.5,270.5,45244,1,4,0.002642505459659269,"(383,6.95e+04]","(4.45e+04,4.72e+04]"
0,01073,2011,11.69139301010101,1,AL,658466(r38264),592.5,270.5,45244,1,4,0.002642505459659269,"(383,6.95e+04]","(4.45e+04,4.72e+04]"
0,01073,2012,10.637072761061948,1,AL,658466(r38264),592.5,270.5,45244,1,4,0.002642505459659269,"(383,6.95e+04]","(4.45e+04,4.72e+04]"
0,01073,2013,9.901676289655173,1,AL,658466(r38264),592.5,270.5,45244,1,4,0.002642505459659269,"(383,6.95e+04]","(4.45e+04,4.72e+04]"
0,01073,2014,10.845948474576272,1,AL,658466(r38264),592.5,270.5,45244,1,4,0.002642505459659269,"(383,6.95e+04]","(4.45e+04,4.72e+04]"
0,01073,2015,10.348494541666666,1,AL,658466(r38264),592.5,270.5,45244,1,4,0.002642505459659269,"(383,6.95e+04]","(4.45e+04,4.72e+04]"
0,01073,2016,9.294071605042015,1,AL,658466(r38264),592.5,270.5,45244,1,4,0.002642505459659269,"(383,6.95e+04]","(4.45e+04,4.72e+04]"
0,01073,2017,9.397045361111111,1,AL,658466(r38264),592.5,270.5,45244,1,4,0.002642505459659269,"(383,6.95e+04]","(4.45e+04,4.72e+04]"
0,01073,2018,9.28051090880503,1,AL,658466(r38264),592.5,270.5,45244,1,4,0.002642505459659269,"(383,6.95e+04]","(4.45e+04,4.72e+04]"
0,01089,2000,16.2375,1,AL,334811,417.7,182.7,55851,3,4,0.007619223980096234,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,01089,2001,14.577686,1,AL,334811,417.7,182.7,55851,3,4,0.007619223980096234,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,01089,2002,13.681033999999999,1,AL,334811,417.7,182.7,55851,3,4,0.007619223980096234,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,01089,2003,13.710434999999999,1,AL,334811,417.7,182.7,55851,3,4,0.007619223980096234,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,01089,2004,13.437963,1,AL,334811,417.7,182.7,55851,3,4,0.007619223980096234,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,01089,2005,14.370000000000001,1,AL,334811,417.7,182.7,55851,3,4,0.007619223980096234,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,01089,2006,13.228570999999999,1,AL,334811,417.7,182.7,55851,3,4,0.007619223980096234,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,01089,2007,13.388696,1,AL,334811,417.7,182.7,55851,3,4,0.007619223980096234,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,01089,2008,12.232941,1,AL,334811,417.7,182.7,55851,3,4,0.007619223980096234,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,01089,2009,9.967213,1,AL,334811,417.7,182.7,55851,3,4,0.007619223980096234,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,01089,2010,11.585833,1,AL,334811,417.7,182.7,55851,3,4,0.007619223980096234,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,01089,2011,11.307692,1,AL,334811,417.7,182.7,55851,3,4,0.007619223980096234,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,01089,2012,9.245833,1,AL,334811,417.7,182.7,55851,3,4,0.007619223980096234,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,01089,2013,8.64,1,AL,334811,417.7,182.7,55851,3,4,0.007619223980096234,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,01089,2014,9,1,AL,334811,417.7,182.7,55851,3,4,0.007619223980096234,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,01089,2015,8.080833,1,AL,334811,417.7,182.7,55851,3,4,0.007619223980096234,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,01089,2016,7.5371429999999995,1,AL,334811,417.7,182.7,55851,3,4,0.007619223980096234,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,01089,2017,7.501695,1,AL,334811,417.7,182.7,55851,3,4,0.007619223980096234,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,01089,2018,7.377311,1,AL,334811,417.7,182.7,55851,3,4,0.007619223980096234,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,01097,2000,15.031309,1,AL,412992(r38160),335.9,144.9,40996,3,4,0.008913005578800558,"(160,383]","(4.03e+04,4.24e+04]"
0,01097,2001,12.6001465,1,AL,412992(r38160),335.9,144.9,40996,3,4,0.008913005578800558,"(160,383]","(4.03e+04,4.24e+04]"
0,01097,2002,11.2970125,1,AL,412992(r38160),335.9,144.9,40996,3,4,0.008913005578800558,"(160,383]","(4.03e+04,4.24e+04]"
0,01097,2003,12.523779666666664,1,AL,412992(r38160),335.9,144.9,40996,3,4,0.008913005578800558,"(160,383]","(4.03e+04,4.24e+04]"
0,01097,2004,11.792005666666666,1,AL,412992(r38160),335.9,144.9,40996,3,4,0.008913005578800558,"(160,383]","(4.03e+04,4.24e+04]"
0,01097,2005,12.352951333333332,1,AL,412992(r38160),335.9,144.9,40996,3,4,0.008913005578800558,"(160,383]","(4.03e+04,4.24e+04]"
0,01097,2006,12.109624499999999,1,AL,412992(r38160),335.9,144.9,40996,3,4,0.008913005578800558,"(160,383]","(4.03e+04,4.24e+04]"
0,01097,2007,10.830343,1,AL,412992(r38160),335.9,144.9,40996,3,4,0.008913005578800558,"(160,383]","(4.03e+04,4.24e+04]"
0,01097,2008,10.03211,1,AL,412992(r38160),335.9,144.9,40996,3,4,0.008913005578800558,"(160,383]","(4.03e+04,4.24e+04]"
0,01097,2009,9.117619,1,AL,412992(r38160),335.9,144.9,40996,3,4,0.008913005578800558,"(160,383]","(4.03e+04,4.24e+04]"
0,01097,2010,9.6331865,1,AL,412992(r38160),335.9,144.9,40996,3,4,0.008913005578800558,"(160,383]","(4.03e+04,4.24e+04]"
0,01097,2011,9.73462,1,AL,412992(r38160),335.9,144.9,40996,3,4,0.008913005578800558,"(160,383]","(4.03e+04,4.24e+04]"
0,01097,2012,8.765421,1,AL,412992(r38160),335.9,144.9,40996,3,4,0.008913005578800558,"(160,383]","(4.03e+04,4.24e+04]"
0,01097,2013,8.287179,1,AL,412992(r38160),335.9,144.9,40996,3,4,0.008913005578800558,"(160,383]","(4.03e+04,4.24e+04]"
0,01097,2014,9.015253999999999,1,AL,412992(r38160),335.9,144.9,40996,3,4,0.008913005578800558,"(160,383]","(4.03e+04,4.24e+04]"
0,01097,2015,8.38,1,AL,412992(r38160),335.9,144.9,40996,3,4,0.008913005578800558,"(160,383]","(4.03e+04,4.24e+04]"
0,01097,2016,8.078512,1,AL,412992(r38160),335.9,144.9,40996,3,4,0.008913005578800558,"(160,383]","(4.03e+04,4.24e+04]"
0,01097,2017,7.9531529999999995,1,AL,412992(r38160),335.9,144.9,40996,3,4,0.008913005578800558,"(160,383]","(4.03e+04,4.24e+04]"
0,01097,2018,8.097297,1,AL,412992(r38160),335.9,144.9,40996,3,4,0.008913005578800558,"(160,383]","(4.03e+04,4.24e+04]"
0,01101,2000,17.377477,1,AL,229363,292.5,129.6,43725,3,4,0.0025679817581737248,"(160,383]","(4.24e+04,4.45e+04]"
0,01101,2001,14.498213999999999,1,AL,229363,292.5,129.6,43725,3,4,0.0025679817581737248,"(160,383]","(4.24e+04,4.45e+04]"
0,01101,2002,14.548276,1,AL,229363,292.5,129.6,43725,3,4,0.0025679817581737248,"(160,383]","(4.24e+04,4.45e+04]"
0,01101,2003,14.068067,1,AL,229363,292.5,129.6,43725,3,4,0.0025679817581737248,"(160,383]","(4.24e+04,4.45e+04]"
0,01101,2004,13.827119,1,AL,229363,292.5,129.6,43725,3,4,0.0025679817581737248,"(160,383]","(4.24e+04,4.45e+04]"
0,01101,2005,14.338332999999999,1,AL,229363,292.5,129.6,43725,3,4,0.0025679817581737248,"(160,383]","(4.24e+04,4.45e+04]"
0,01101,2006,14.471074,1,AL,229363,292.5,129.6,43725,3,4,0.0025679817581737248,"(160,383]","(4.24e+04,4.45e+04]"
0,01101,2007,13.361775,1,AL,229363,292.5,129.6,43725,3,4,0.0025679817581737248,"(160,383]","(4.24e+04,4.45e+04]"
0,01101,2008,11.850932,1,AL,229363,292.5,129.6,43725,3,4,0.0025679817581737248,"(160,383]","(4.24e+04,4.45e+04]"
0,01101,2009,10.244211,1,AL,229363,292.5,129.6,43725,3,4,0.0025679817581737248,"(160,383]","(4.24e+04,4.45e+04]"
0,01101,2010,10.765714,1,AL,229363,292.5,129.6,43725,3,4,0.0025679817581737248,"(160,383]","(4.24e+04,4.45e+04]"
0,01101,2011,11.114286,1,AL,229363,292.5,129.6,43725,3,4,0.0025679817581737248,"(160,383]","(4.24e+04,4.45e+04]"
0,01101,2012,10.5,1,AL,229363,292.5,129.6,43725,3,4,0.0025679817581737248,"(160,383]","(4.24e+04,4.45e+04]"
0,01101,2013,8.963025,1,AL,229363,292.5,129.6,43725,3,4,0.0025679817581737248,"(160,383]","(4.24e+04,4.45e+04]"
0,01101,2014,9.381513,1,AL,229363,292.5,129.6,43725,3,4,0.0025679817581737248,"(160,383]","(4.24e+04,4.45e+04]"
0,01101,2015,9.055833,1,AL,229363,292.5,129.6,43725,3,4,0.0025679817581737248,"(160,383]","(4.24e+04,4.45e+04]"
0,01101,2016,8.552893,1,AL,229363,292.5,129.6,43725,3,4,0.0025679817581737248,"(160,383]","(4.24e+04,4.45e+04]"
0,01101,2017,8.980342,1,AL,229363,292.5,129.6,43725,3,4,0.0025679817581737248,"(160,383]","(4.24e+04,4.45e+04]"
0,01101,2018,8.459821,1,AL,229363,292.5,129.6,43725,3,4,0.0025679817581737248,"(160,383]","(4.24e+04,4.45e+04]"
