year,popd_q,hhinc_q
1.170337614110159,3.2686382093825097,-0.03463555878590463
0.843144733330236,3.2686382093825097,-0.03463555878590463
0.9841046236728558,3.2686382093825097,-0.03463555878590463
0.6330820257329238,3.2686382093825097,-0.03463555878590463
0.863335009414489,3.2686382093825097,-0.03463555878590463
0.4259175361971459,3.2686382093825097,-0.03463555878590463
0.7504274148570244,3.2686382093825097,-0.03463555878590463
0.15358279567415659,3.2686382093825097,-0.03463555878590463
-0.4873865628030697,3.2686382093825097,-0.03463555878590463
-0.2823045417422029,3.2686382093825097,-0.03463555878590463
-0.6220464839840093,3.2686382093825097,-0.03463555878590463
-0.6141797563234362,3.2686382093825097,-0.03463555878590463
-1.0314394560909235,3.2686382093825097,-0.03463555878590463
-1.1524653961968272,3.2686382093825097,-0.03463555878590463
-1.3647839655602365,3.2686382093825097,-0.03463555878590463
-1.7210835453236129,3.2686382093825097,-0.03463555878590463
-1.125642850343643,3.2686382093825097,-0.03463555878590463
-0.9841487013589425,3.2686382093825097,-0.03463555878590463
1.170337614110159,-2.064405414243441,0.47560449339121713
0.843144733330236,-2.064405414243441,0.47560449339121713
0.9841046236728558,-2.064405414243441,0.47560449339121713
0.6330820257329238,-2.064405414243441,0.47560449339121713
0.863335009414489,-2.064405414243441,0.47560449339121713
0.4259175361971459,-2.064405414243441,0.47560449339121713
0.7504274148570244,-2.064405414243441,0.47560449339121713
0.15358279567415659,-2.064405414243441,0.47560449339121713
-0.4873865628030697,-2.064405414243441,0.47560449339121713
-0.2823045417422029,-2.064405414243441,0.47560449339121713
-0.6220464839840093,-2.064405414243441,0.47560449339121713
-0.6141797563234362,-2.064405414243441,0.47560449339121713
-1.0314394560909235,-2.064405414243441,0.47560449339121713
-1.1524653961968272,-2.064405414243441,0.47560449339121713
-1.3647839655602365,-2.064405414243441,0.47560449339121713
-1.7210835453236129,-2.064405414243441,0.47560449339121713
-1.125642850343643,-2.064405414243441,0.47560449339121713
-0.9841487013589425,-2.064405414243441,0.47560449339121713
1.7591951126812841,-2.064405414243441,-0.9355081913004827
1.170337614110159,-2.064405414243441,-0.9355081913004827
0.843144733330236,-2.064405414243441,-0.9355081913004827
0.9841046236728558,-2.064405414243441,-0.9355081913004827
0.6330820257329238,-2.064405414243441,-0.9355081913004827
0.863335009414489,-2.064405414243441,-0.9355081913004827
0.4259175361971459,-2.064405414243441,-0.9355081913004827
0.7504274148570244,-2.064405414243441,-0.9355081913004827
0.15358279567415659,-2.064405414243441,-0.9355081913004827
-0.4873865628030697,-2.064405414243441,-0.9355081913004827
-0.2823045417422029,-2.064405414243441,-0.9355081913004827
-0.6220464839840093,-2.064405414243441,-0.9355081913004827
-0.6141797563234362,-2.064405414243441,-0.9355081913004827
-1.0314394560909235,-2.064405414243441,-0.9355081913004827
-1.1524653961968272,-2.064405414243441,-0.9355081913004827
-1.3647839655602365,-2.064405414243441,-0.9355081913004827
-1.7210835453236129,-2.064405414243441,-0.9355081913004827
-1.125642850343643,-2.064405414243441,-0.9355081913004827
-0.9841487013589425,-2.064405414243441,-0.9355081913004827
1.170337614110159,-2.064405414243441,0.6532998399206803
0.843144733330236,-2.064405414243441,0.6532998399206803
0.9841046236728558,-2.064405414243441,0.6532998399206803
0.6330820257329238,-2.064405414243441,0.6532998399206803
0.863335009414489,-2.064405414243441,0.6532998399206803
0.4259175361971459,-2.064405414243441,0.6532998399206803
0.7504274148570244,-2.064405414243441,0.6532998399206803
0.15358279567415659,-2.064405414243441,0.6532998399206803
-0.4873865628030697,-2.064405414243441,0.6532998399206803
-0.2823045417422029,-2.064405414243441,0.6532998399206803
-0.6220464839840093,-2.064405414243441,0.6532998399206803
-0.6141797563234362,-2.064405414243441,0.6532998399206803
-1.0314394560909235,-2.064405414243441,0.6532998399206803
-1.1524653961968272,-2.064405414243441,0.6532998399206803
-1.3647839655602365,-2.064405414243441,0.6532998399206803
-1.7210835453236129,-2.064405414243441,0.6532998399206803
-1.125642850343643,-2.064405414243441,0.6532998399206803
-0.9841487013589425,-2.064405414243441,0.6532998399206803
1.7591951126812841,-2.064405414243441,-0.005187004116099955
1.170337614110159,-2.064405414243441,-0.005187004116099955
0.843144733330236,-2.064405414243441,-0.005187004116099955
0.9841046236728558,-2.064405414243441,-0.005187004116099955
0.6330820257329238,-2.064405414243441,-0.005187004116099955
0.863335009414489,-2.064405414243441,-0.005187004116099955
0.4259175361971459,-2.064405414243441,-0.005187004116099955
0.7504274148570244,-2.064405414243441,-0.005187004116099955
0.15358279567415659,-2.064405414243441,-0.005187004116099955
-0.4873865628030697,-2.064405414243441,-0.005187004116099955
-0.2823045417422029,-2.064405414243441,-0.005187004116099955
-0.6220464839840093,-2.064405414243441,-0.005187004116099955
-0.6141797563234362,-2.064405414243441,-0.005187004116099955
-1.0314394560909235,-2.064405414243441,-0.005187004116099955
-1.1524653961968272,-2.064405414243441,-0.005187004116099955
-1.3647839655602365,-2.064405414243441,-0.005187004116099955
-1.7210835453236129,-2.064405414243441,-0.005187004116099955
-1.125642850343643,-2.064405414243441,-0.005187004116099955
-0.9841487013589425,-2.064405414243441,-0.005187004116099955
0.843144733330236,1.329170956461376,0.4386812773835415
0.9841046236728558,1.329170956461376,0.4386812773835415
0.6330820257329238,1.329170956461376,0.4386812773835415
0.863335009414489,1.329170956461376,0.4386812773835415
0.4259175361971459,1.329170956461376,0.4386812773835415
0.7504274148570244,1.329170956461376,0.4386812773835415
0.15358279567415659,1.329170956461376,0.4386812773835415
-0.4873865628030697,1.329170956461376,0.4386812773835415
-0.2823045417422029,1.329170956461376,0.4386812773835415
-0.6220464839840093,1.329170956461376,0.4386812773835415
-0.6141797563234362,1.329170956461376,0.4386812773835415
-1.0314394560909235,1.329170956461376,0.4386812773835415
-1.1524653961968272,1.329170956461376,0.4386812773835415
-1.3647839655602365,1.329170956461376,0.4386812773835415
-1.7210835453236129,1.329170956461376,0.4386812773835415
-1.125642850343643,1.329170956461376,0.4386812773835415
-0.9841487013589425,1.329170956461376,0.4386812773835415
1.7591951126812841,3.2367864554880192,-1.963881610084592
